"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2010年9月9日","6,214.0","6,144.0","6,234.5","6,132.5","131.09K","0.73%"
"2010年9月8日","6,169.0","6,104.0","6,182.0","6,063.0","160.59K","0.77%"
"2010年9月7日","6,122.0","6,152.5","6,152.5","6,082.0","124.96K","-0.46%"
"2010年9月6日","6,150.0","6,175.0","6,176.0","6,142.0","47.28K","0.34%"
"2010年9月3日","6,129.0","6,097.0","6,179.5","6,087.5","132.32K","0.71%"
"2010年9月2日","6,086.0","6,057.0","6,109.0","6,052.5","110.84K","0.16%"
"2010年9月1日","6,076.0","5,932.0","6,088.5","5,876.0","187.16K","2.82%"
"2010年8月31日","5,909.5","5,850.5","5,936.0","5,816.0","155.01K","-0.14%"
"2010年8月30日","5,917.5","5,977.0","5,987.5","5,880.0","99.57K","-0.63%"
"2010年8月27日","5,955.0","5,895.5","5,980.0","5,845.0","166.62K","0.81%"
"2010年8月26日","5,907.0","5,923.0","5,952.0","5,872.0","128.76K","-0.07%"
"2010年8月25日","5,911.0","5,909.0","5,957.5","5,836.5","163.55K","-0.44%"
"2010年8月24日","5,937.0","5,991.5","5,992.0","5,870.5","171.49K","-1.16%"
"2010年8月23日","6,006.5","6,020.0","6,057.0","5,996.5","107.63K","-0.08%"
"2010年8月20日","6,011.5","6,073.0","6,100.0","5,990.0","138.83K","-1.18%"
"2010年8月19日","6,083.5","6,200.5","6,233.5","6,053.5","206.32K","-1.78%"
"2010年8月18日","6,193.5","6,175.5","6,220.0","6,157.0","124.71K","-0.27%"
"2010年8月17日","6,210.0","6,143.0","6,219.5","6,125.5","124.00K","1.69%"
"2010年8月16日","6,107.0","6,127.0","6,159.0","6,063.5","110.52K","-0.11%"
"2010年8月13日","6,113.5","6,160.0","6,178.5","6,071.0","128.94K","-0.46%"
"2010年8月12日","6,142.0","6,134.5","6,178.0","6,100.5","133.72K","-0.36%"
"2010年8月11日","6,164.5","6,277.0","6,277.0","6,144.0","136.60K","-1.89%"
"2010年8月10日","6,283.0","6,340.0","6,342.0","6,250.5","118.93K","-1.13%"
"2010年8月9日","6,354.5","6,329.5","6,374.0","6,320.5","70.32K","1.41%"
"2010年8月6日","6,266.0","6,361.0","6,391.5","6,247.5","144.39K","-1.20%"
"2010年8月5日","6,342.0","6,348.0","6,387.5","6,324.0","101.15K","-0.01%"
"2010年8月4日","6,342.5","6,289.0","6,376.5","6,267.5","121.22K","0.61%"
"2010年8月3日","6,304.0","6,295.5","6,318.0","6,270.5","96.15K","0.32%"
"2010年8月2日","6,284.0","6,185.5","6,310.0","6,185.5","110.21K","1.90%"
"2010年7月30日","6,167.0","6,120.5","6,190.0","6,063.0","145.88K","0.58%"
"2010年7月29日","6,131.5","6,190.0","6,249.5","6,092.0","130.61K","-0.74%"
"2010年7月28日","6,177.5","6,245.0","6,254.0","6,151.5","108.76K","-0.53%"
"2010年7月27日","6,210.5","6,201.5","6,259.0","6,187.5","120.45K","0.28%"
"2010年7月26日","6,193.0","6,213.0","6,220.0","6,135.5","103.19K","0.32%"
"2010年7月23日","6,173.0","6,140.0","6,199.5","6,116.0","131.11K","0.49%"
"2010年7月22日","6,143.0","5,970.0","6,154.5","5,954.5","157.18K","2.47%"
"2010年7月21日","5,995.0","6,009.5","6,067.5","5,944.5","145.66K","0.39%"
"2010年7月20日","5,971.5","6,034.5","6,055.0","5,911.5","152.74K","-0.82%"
"2010年7月19日","6,021.0","6,050.5","6,091.0","5,999.0","110.94K","-0.54%"
"2010年7月16日","6,053.5","6,155.5","6,212.0","6,015.0","160.14K","-1.58%"
"2010年7月15日","6,150.5","6,218.0","6,264.5","6,132.0","150.73K","-0.96%"
"2010年7月14日","6,210.0","6,240.0","6,246.0","6,166.0","114.63K","0.32%"
"2010年7月13日","6,190.0","6,090.0","6,207.5","6,073.0","140.21K","1.92%"
"2010年7月12日","6,073.5","6,079.0","6,126.5","6,066.0","97.77K","0.07%"
"2010年7月9日","6,069.5","6,080.0","6,105.0","6,044.0","94.63K","0.56%"
"2010年7月8日","6,035.5","6,046.0","6,079.0","6,010.5","119.12K","0.79%"
"2010年7月7日","5,988.0","5,902.5","6,053.5","5,853.0","157.50K","1.01%"
"2010年7月6日","5,928.0","5,848.5","6,002.5","5,846.5","161.36K","1.67%"
"2010年7月5日","5,830.5","5,834.0","5,872.0","5,813.5","46.94K","-0.19%"
"2010年7月2日","5,841.5","5,890.5","5,947.0","5,805.0","142.85K","-0.46%"
"2010年7月1日","5,868.5","5,883.0","5,962.0","5,833.0","198.84K","-1.56%"
"2010年6月30日","5,961.5","5,967.0","6,009.0","5,902.5","147.55K","-0.17%"
"2010年6月29日","5,971.5","6,089.0","6,089.0","5,932.5","176.26K","-3.08%"
"2010年6月28日","6,161.0","6,100.0","6,177.0","6,065.0","141.54K","1.33%"
"2010年6月25日","6,080.0","6,142.0","6,157.5","6,046.0","153.18K","-0.70%"
"2010年6月24日","6,123.0","6,235.0","6,252.0","6,102.0","158.23K","-1.47%"
"2010年6月23日","6,214.5","6,232.0","6,279.0","6,184.0","155.11K","-0.93%"
"2010年6月22日","6,273.0","6,281.0","6,302.5","6,200.0","142.25K","-0.34%"
"2010年6月21日","6,294.5","6,304.0","6,359.5","6,232.0","125.06K","1.14%"
"2010年6月18日","6,223.8","6,232.5","6,258.0","6,188.5","20.71K","0.09%"
"2010年6月17日","6,218.5","6,181.5","6,243.5","6,166.5","192.63K","0.43%"
"2010年6月16日","6,192.0","6,200.0","6,218.5","6,143.0","193.41K","0.28%"
"2010年6月15日","6,175.0","6,103.0","6,224.0","6,078.0","200.81K","0.92%"
"2010年6月14日","6,118.5","6,105.0","6,138.5","6,071.0","152.98K","1.24%"
"2010年6月11日","6,043.5","6,069.0","6,094.0","5,982.5","173.82K","-0.18%"
"2010年6月10日","6,054.5","5,951.0","6,090.0","5,924.0","179.25K","1.04%"
"2010年6月9日","5,992.0","5,889.0","5,995.0","5,833.0","195.71K","2.34%"
"2010年6月8日","5,855.0","5,898.5","5,932.0","5,798.5","200.64K","-0.60%"
"2010年6月7日","5,890.5","5,861.5","5,956.0","5,831.0","160.45K","-0.67%"
"2010年6月4日","5,930.5","6,055.5","6,115.5","5,865.0","183.35K","-1.97%"
"2010年6月3日","6,049.5","6,070.0","6,104.5","6,028.5","125.65K","1.10%"
"2010年6月2日","5,983.5","5,921.0","6,040.0","5,868.0","166.54K","0.16%"
"2010年6月1日","5,974.0","5,934.0","6,013.0","5,832.0","193.92K","0.19%"
"2010年5月31日","5,962.5","5,967.5","5,996.0","5,931.5","36.35K","0.34%"
"2010年5月28日","5,942.5","5,949.0","5,982.0","5,890.5","143.92K","-0.10%"
"2010年5月27日","5,948.5","5,752.5","5,974.0","5,752.0","211.68K","3.22%"
"2010年5月26日","5,763.0","5,722.0","5,830.0","5,695.5","190.58K","1.42%"
"2010年5月25日","5,682.5","5,658.5","5,749.0","5,608.0","232.56K","-2.03%"
"2010年5月24日","5,800.5","5,818.5","5,872.5","5,733.5","146.58K","-0.39%"
"2010年5月21日","5,823.0","5,831.0","5,873.0","5,688.0","307.91K","-0.46%"
"2010年5月20日","5,850.0","5,999.0","6,047.5","5,782.0","286.73K","-2.30%"
"2010年5月19日","5,987.5","6,083.0","6,128.0","5,960.0","295.63K","-2.80%"
"2010年5月18日","6,160.0","6,115.0","6,187.0","6,096.0","211.79K","1.53%"
"2010年5月17日","6,067.0","5,997.5","6,156.0","5,982.0","245.92K","0.53%"
"2010年5月14日","6,035.0","6,238.0","6,239.5","6,016.5","249.50K","-3.57%"
"2010年5月13日","6,258.5","6,225.0","6,280.0","6,200.0","151.20K","1.01%"
"2010年5月12日","6,196.0","6,025.0","6,226.0","6,006.5","244.32K","2.54%"
"2010年5月11日","6,042.5","5,943.0","6,096.0","5,912.0","203.06K","0.70%"
"2010年5月10日","6,000.5","5,852.0","6,020.0","5,850.0","280.35K","4.87%"
"2010年5月7日","5,722.0","5,749.0","5,908.5","5,659.0","409.39K","-3.55%"
"2010年5月6日","5,932.5","5,963.0","6,018.0","5,557.0","287.23K","-0.67%"
"2010年5月5日","5,972.5","6,023.5","6,039.0","5,941.0","282.98K","-0.72%"
"2010年5月4日","6,016.0","6,182.0","6,206.0","5,997.5","279.95K","-2.53%"
"2010年5月3日","6,172.0","6,112.5","6,207.5","6,093.5","136.40K","0.68%"
"2010年4月30日","6,130.5","6,145.0","6,218.0","6,089.0","195.53K","-0.37%"
"2010年4月29日","6,153.5","6,084.0","6,171.5","6,082.0","171.88K","1.04%"
"2010年4月28日","6,090.0","6,149.0","6,169.0","6,032.5","316.35K","-1.52%"
"2010年4月27日","6,184.0","6,329.5","6,339.0","6,111.0","249.67K","-2.51%"
"2010年4月26日","6,343.0","6,288.5","6,347.0","6,288.0","139.91K","1.29%"
"2010年4月23日","6,262.0","6,209.0","6,294.0","6,174.5","181.88K","1.24%"
"2010年4月22日","6,185.0","6,234.0","6,293.0","6,145.5","229.40K","-0.82%"
"2010年4月21日","6,236.0","6,288.5","6,293.5","6,223.0","151.28K","-0.48%"
"2010年4月20日","6,266.0","6,194.0","6,274.0","6,178.0","157.21K","1.59%"
"2010年4月19日","6,168.0","6,165.0","6,201.0","6,139.5","163.28K","-0.34%"
"2010年4月16日","6,189.0","6,265.0","6,310.0","6,168.0","232.83K","-1.69%"
"2010年4月15日","6,295.5","6,291.0","6,316.5","6,256.0","133.48K","0.10%"
"2010年4月14日","6,289.5","6,272.0","6,313.0","6,256.5","127.52K","0.78%"
"2010年4月13日","6,241.0","6,240.0","6,263.0","6,205.0","124.50K","-0.32%"
"2010年4月12日","6,261.0","6,291.0","6,303.0","6,229.0","112.02K","0.04%"
"2010年4月9日","6,258.5","6,212.5","6,264.0","6,212.5","115.55K","1.25%"
"2010年4月8日","6,181.0","6,210.0","6,223.0","6,143.0","143.31K","-0.84%"
"2010年4月7日","6,233.5","6,264.0","6,264.5","6,200.0","105.66K","-0.31%"
"2010年4月6日","6,253.0","6,260.0","6,273.5","6,220.5","95.66K","-0.59%"
"2010年4月5日","6,290.2","6,231.5","6,290.2","6,231.5","-","0.97%"
"2010年4月1日","6,229.5","6,194.0","6,249.0","6,183.5","119.54K","1.43%"
"2010年3月31日","6,141.5","6,158.0","6,174.5","6,115.0","125.10K","-0.28%"
"2010年3月30日","6,158.5","6,165.5","6,214.0","6,142.0","124.17K","-0.13%"
"2010年3月29日","6,166.5","6,145.5","6,180.5","6,134.5","104.29K","0.76%"
"2010年3月26日","6,120.0","6,114.0","6,143.5","6,106.5","127.46K","-0.29%"
"2010年3月25日","6,138.0","6,053.0","6,147.0","6,045.0","149.31K","1.50%"
"2010年3月24日","6,047.0","6,038.5","6,055.0","5,970.5","175.60K","0.23%"
"2010年3月23日","6,033.0","5,996.0","6,055.5","5,988.5","126.39K","0.72%"
"2010年3月22日","5,990.0","5,968.0","6,013.5","5,917.5","144.44K","-0.85%"
"2010年3月19日","6,041.5","6,039.0","6,042.0","6,011.0","27.98K","0.47%"
"2010年3月18日","6,013.0","6,012.0","6,041.0","5,996.0","142.25K","-0.14%"
"2010年3月17日","6,021.5","5,998.5","6,037.0","5,990.5","184.21K","0.83%"
"2010年3月16日","5,972.0","5,948.5","5,992.0","5,929.0","169.89K","1.06%"
"2010年3月15日","5,909.5","5,939.0","5,954.0","5,898.0","127.95K","-0.61%"
"2010年3月12日","5,946.0","5,945.5","5,991.0","5,934.0","135.21K","0.28%"
"2010年3月11日","5,929.5","5,920.0","5,955.5","5,907.0","130.23K","-0.11%"
"2010年3月10日","5,936.0","5,896.0","5,956.0","5,874.0","133.73K","0.78%"
"2010年3月9日","5,890.0","5,875.5","5,909.5","5,838.5","145.30K","0.30%"
"2010年3月8日","5,872.5","5,910.0","5,914.5","5,866.5","97.30K","-0.09%"
"2010年3月5日","5,878.0","5,815.0","5,895.0","5,808.5","124.10K","1.40%"
"2010年3月4日","5,797.0","5,775.0","5,825.0","5,764.5","130.73K","-0.31%"
"2010年3月3日","5,815.0","5,763.5","5,831.5","5,750.5","133.83K","0.68%"
"2010年3月2日","5,776.0","5,725.0","5,783.5","5,711.0","134.79K","1.09%"
"2010年3月1日","5,714.0","5,642.0","5,720.0","5,637.5","168.70K","2.14%"
"2010年2月26日","5,594.5","5,597.0","5,619.0","5,530.5","141.62K","0.99%"
"2010年2月25日","5,539.5","5,596.5","5,658.5","5,518.5","207.30K","-1.37%"
"2010年2月24日","5,616.5","5,635.0","5,642.0","5,572.0","142.26K","0.36%"
"2010年2月23日","5,596.5","5,705.0","5,734.0","5,584.0","191.71K","-1.62%"
"2010年2月22日","5,688.5","5,725.0","5,757.5","5,683.0","124.64K","-0.68%"
"2010年2月19日","5,727.5","5,640.0","5,732.0","5,627.0","155.94K","0.69%"
"2010年2月18日","5,688.0","5,654.0","5,712.0","5,626.0","152.54K","0.78%"
"2010年2月17日","5,644.0","5,626.5","5,683.5","5,613.0","142.62K","0.96%"
"2010年2月16日","5,590.5","5,532.0","5,617.0","5,496.5","176.21K","1.40%"
"2010年2月15日","5,513.5","5,525.0","5,549.0","5,502.0","63.31K","0.16%"
"2010年2月12日","5,504.5","5,569.0","5,570.0","5,460.5","182.39K","-0.13%"
"2010年2月11日","5,511.5","5,568.0","5,584.0","5,455.5","215.05K","-0.38%"
"2010年2月10日","5,532.5","5,535.0","5,595.0","5,506.0","175.04K","0.99%"
"2010年2月9日","5,478.0","5,465.0","5,571.5","5,462.0","215.32K","-0.19%"
"2010年2月8日","5,488.5","5,443.5","5,508.0","5,424.0","166.37K","0.58%"
"2010年2月5日","5,457.0","5,536.0","5,537.0","5,383.0","290.43K","-1.38%"
"2010年2月4日","5,533.5","5,695.0","5,698.0","5,507.0","228.06K","-2.44%"
"2010年2月3日","5,672.0","5,739.5","5,740.0","5,656.5","163.61K","-0.80%"
"2010年2月2日","5,717.5","5,642.0","5,737.5","5,625.5","158.19K","1.05%"
"2010年2月1日","5,658.0","5,565.0","5,677.0","5,565.0","132.28K","0.90%"
"2010年1月29日","5,607.5","5,560.0","5,660.0","5,543.5","191.26K","0.66%"
"2010年1月28日","5,570.5","5,708.0","5,729.0","5,536.0","239.53K","-1.28%"
"2010年1月27日","5,643.0","5,618.5","5,690.0","5,590.5","204.73K","-0.57%"
"2010年1月26日","5,675.5","5,557.0","5,689.0","5,549.5","171.17K","0.62%"
"2010年1月25日","5,640.5","5,618.0","5,697.0","5,612.5","163.66K","-1.09%"
"2010年1月22日","5,702.5","5,726.0","5,744.5","5,565.0","242.83K","-0.81%"
"2010年1月21日","5,749.0","5,906.0","5,914.0","5,689.5","242.27K","-1.78%"
"2010年1月20日","5,853.0","5,966.0","5,977.5","5,834.5","188.21K","-2.08%"
"2010年1月19日","5,977.5","5,905.0","6,004.5","5,852.0","160.02K","0.91%"
"2010年1月18日","5,923.5","5,910.0","5,928.0","5,882.5","54.69K","0.79%"
"2010年1月15日","5,877.0","5,995.5","6,033.0","5,864.0","180.28K","-1.89%"
"2010年1月14日","5,990.0","6,011.5","6,016.5","5,955.0","125.66K","0.33%"
"2010年1月13日","5,970.5","5,945.5","6,010.0","5,931.0","108.01K","0.30%"
"2010年1月12日","5,952.5","6,056.0","6,061.5","5,922.5","179.04K","-1.42%"
"2010年1月11日","6,038.5","6,085.0","6,100.5","6,036.0","108.18K","-0.12%"
"2010年1月8日","6,045.5","6,060.0","6,063.0","5,975.5","135.01K","0.27%"
"2010年1月7日","6,029.5","6,027.5","6,046.0","5,966.0","127.30K","-0.12%"
"2010年1月6日","6,036.5","6,035.0","6,053.5","6,004.0","99.35K","-0.01%"
"2010年1月5日","6,037.0","6,032.0","6,064.5","6,017.0","94.78K","-0.14%"
"2010年1月4日","6,045.5","6,003.0","6,063.0","5,980.5","100.96K","0.96%"
"2010年1月1日","5,988.2","5,988.2","5,988.2","5,988.2","-","0.00%"
"2009年12月31日","5,988.2","5,988.2","5,988.2","5,988.2","-","0.48%"
"2009年12月30日","5,959.5","6,014.0","6,017.5","5,956.5","26.50K","-0.82%"
"2009年12月29日","6,009.0","6,037.0","6,040.0","6,007.0","42.72K","-0.02%"
"2009年12月28日","6,010.5","6,035.0","6,036.0","5,987.5","37.12K","0.49%"
"2009年12月25日","5,981.0","5,981.0","5,981.0","5,981.0","-","0.00%"
"2009年12月24日","5,981.0","5,981.0","5,981.0","5,981.0","-","0.39%"
"2009年12月23日","5,958.0","5,995.0","5,998.5","5,942.0","58.37K","-0.03%"
"2009年12月22日","5,960.0","5,941.5","5,990.0","5,934.5","103.18K","0.54%"
"2009年12月21日","5,928.0","5,866.0","5,948.0","5,852.5","126.08K","0.75%"
"2009年12月18日","5,883.7","5,856.0","5,901.0","5,844.5","27.70K","0.46%"
"2009年12月17日","5,856.5","5,857.5","5,893.0","5,823.0","170.26K","-0.63%"
"2009年12月16日","5,893.5","5,812.5","5,932.5","5,804.0","186.56K","1.51%"
"2009年12月15日","5,806.0","5,828.0","5,830.5","5,751.5","155.87K","0.15%"
"2009年12月14日","5,797.5","5,824.0","5,841.0","5,778.5","115.90K","0.63%"
"2009年12月11日","5,761.0","5,720.0","5,798.5","5,718.0","134.69K","0.97%"
"2009年12月10日","5,705.5","5,648.0","5,743.5","5,637.0","149.10K","0.85%"
"2009年12月9日","5,657.5","5,670.0","5,719.5","5,604.5","190.85K","-0.66%"
"2009年12月8日","5,695.0","5,795.0","5,812.0","5,657.5","189.28K","-1.54%"
"2009年12月7日","5,784.0","5,796.0","5,814.5","5,744.0","123.23K","-0.58%"
"2009年12月4日","5,817.5","5,744.0","5,862.0","5,724.5","165.67K","0.79%"
"2009年12月3日","5,772.0","5,830.0","5,856.5","5,724.0","147.02K","-0.09%"
"2009年12月2日","5,777.0","5,775.0","5,816.0","5,753.5","120.74K","0.10%"
"2009年12月1日","5,771.0","5,675.0","5,792.0","5,673.0","142.84K","2.39%"
"2009年11月30日","5,636.5","5,694.0","5,723.5","5,608.0","175.49K","-1.03%"
"2009年11月27日","5,695.0","5,561.0","5,722.5","5,509.5","190.93K","1.16%"
"2009年11月26日","5,629.5","5,775.0","5,778.5","5,596.0","131.38K","-2.99%"
"2009年11月25日","5,803.0","5,830.0","5,836.0","5,754.5","131.43K","0.47%"
"2009年11月24日","5,776.0","5,759.0","5,819.0","5,747.5","133.91K","-0.35%"
"2009年11月23日","5,796.5","5,711.0","5,827.0","5,711.0","128.70K","2.34%"
"2009年11月20日","5,664.0","5,736.0","5,746.5","5,637.5","142.59K","-0.87%"
"2009年11月19日","5,713.5","5,800.0","5,800.0","5,690.0","151.18K","-1.47%"
"2009年11月18日","5,798.5","5,809.5","5,847.5","5,772.0","119.50K","0.28%"
"2009年11月17日","5,782.5","5,787.0","5,814.0","5,763.0","119.50K","-0.34%"
"2009年11月16日","5,802.5","5,735.0","5,816.5","5,731.5","137.11K","1.98%"
"2009年11月13日","5,690.0","5,671.5","5,704.5","5,616.5","129.32K","0.30%"
"2009年11月12日","5,673.0","5,654.5","5,730.5","5,635.5","161.69K","0.06%"
"2009年11月11日","5,669.5","5,657.0","5,708.5","5,646.0","145.56K","0.90%"
"2009年11月10日","5,619.0","5,635.0","5,654.0","5,597.0","136.56K","-0.02%"
"2009年11月9日","5,620.0","5,528.5","5,657.5","5,528.5","129.73K","2.39%"
"2009年11月6日","5,489.0","5,480.0","5,533.0","5,411.0","177.12K","-0.03%"
"2009年11月5日","5,490.5","5,383.0","5,516.5","5,358.0","167.99K","0.79%"
"2009年11月4日","5,447.5","5,385.0","5,474.5","5,376.0","162.18K","1.47%"
"2009年11月3日","5,368.5","5,387.5","5,398.0","5,316.0","182.19K","-1.05%"
"2009年11月2日","5,425.5","5,413.0","5,476.0","5,336.5","194.84K","0.41%"
"2009年10月30日","5,403.5","5,599.5","5,603.5","5,382.5","214.55K","-3.40%"
"2009年10月29日","5,593.5","5,466.0","5,616.0","5,463.0","171.68K","1.48%"
"2009年10月28日","5,512.0","5,621.0","5,632.0","5,461.5","220.52K","-2.28%"
"2009年10月27日","5,640.5","5,656.0","5,677.0","5,600.5","185.52K","-0.07%"
"2009年10月26日","5,644.5","5,775.0","5,804.0","5,625.5","196.95K","-1.85%"
"2009年10月23日","5,751.0","5,832.0","5,852.0","5,727.5","165.31K","-0.41%"
"2009年10月22日","5,774.5","5,772.5","5,823.5","5,714.0","185.30K","-1.12%"
"2009年10月21日","5,840.0","5,828.0","5,862.5","5,739.5","185.51K","0.36%"
"2009年10月20日","5,819.0","5,857.5","5,894.0","5,785.5","165.52K","-0.61%"
"2009年10月19日","5,855.0","5,769.5","5,861.0","5,762.0","122.60K","1.61%"
"2009年10月16日","5,762.0","5,865.0","5,890.0","5,732.5","179.91K","-1.28%"
"2009年10月15日","5,836.5","5,862.0","5,873.0","5,809.0","135.97K","-0.18%"
"2009年10月14日","5,847.0","5,785.0","5,867.5","5,783.0","154.61K","2.18%"
"2009年10月13日","5,722.0","5,773.0","5,792.0","5,697.5","147.50K","-1.00%"
"2009年10月12日","5,780.0","5,733.0","5,818.5","5,733.0","113.52K","1.22%"
"2009年10月9日","5,710.5","5,714.0","5,751.0","5,676.0","125.16K","-0.04%"
"2009年10月8日","5,712.5","5,721.0","5,733.5","5,668.0","146.66K","1.04%"
"2009年10月7日","5,653.5","5,640.0","5,695.0","5,628.0","126.84K","0.04%"
"2009年10月6日","5,651.5","5,520.0","5,665.0","5,519.0","162.81K","2.60%"
"2009年10月5日","5,508.5","5,470.5","5,549.0","5,442.0","141.74K","0.45%"
"2009年10月2日","5,484.0","5,522.0","5,538.0","5,443.5","190.05K","-1.36%"
"2009年10月1日","5,559.5","5,679.0","5,729.0","5,531.0","203.80K","-2.03%"
"2009年9月30日","5,674.5","5,719.5","5,746.5","5,619.0","179.83K","-0.79%"
"2009年9月29日","5,719.5","5,734.0","5,759.0","5,690.5","144.00K","-0.04%"
"2009年9月28日","5,722.0","5,566.0","5,754.5","5,554.0","177.18K","2.37%"
"2009年9月25日","5,589.5","5,622.5","5,630.5","5,560.0","149.40K","-0.43%"
"2009年9月24日","5,613.5","5,679.0","5,744.0","5,585.5","218.76K","-1.45%"
"2009年9月23日","5,696.0","5,712.0","5,756.5","5,671.5","130.93K","-0.22%"
"2009年9月22日","5,708.5","5,704.0","5,754.0","5,692.0","116.13K","0.60%"
"2009年9月21日","5,674.5","5,709.5","5,713.0","5,617.0","136.40K","-1.09%"
"2009年9月18日","5,736.9","5,720.0","5,744.5","5,702.5","35.69K","-0.01%"
"2009年9月17日","5,737.5","5,735.0","5,749.0","5,696.0","174.57K","0.76%"
"2009年9月16日","5,694.0","5,650.0","5,729.0","5,641.5","183.27K","1.31%"
"2009年9月15日","5,620.5","5,625.5","5,650.0","5,583.0","167.33K","0.04%"
"2009年9月14日","5,618.0","5,570.0","5,643.5","5,532.0","154.67K","-0.11%"
"2009年9月11日","5,624.0","5,610.0","5,653.5","5,598.5","127.82K","0.57%"
"2009年9月10日","5,592.0","5,592.5","5,629.0","5,546.0","160.46K","0.34%"
"2009年9月9日","5,573.0","5,462.0","5,586.0","5,449.5","162.13K","1.67%"
